Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
2014-10-07,7897.75,7952.3,7816.9,7828.25,43779669.0,1352.38
2014-10-08,7846.35,7893.7,7826.45,7870.75,35354171.0,1095.79
2014-10-09,7922.0,7976.0,7890.4,7957.6,38353285.0,1103.13
2014-10-10,7907.2,7907.2,7710.9,7732.35,45154485.0,1343.6
2014-10-13,7694.4,7743.9,7609.95,7720.7,39414679.0,1297.64
2014-10-14,7770.1,7770.75,7678.5,7690.55,34700608.0,1076.47
2014-10-16,7664.9,7758.95,7479.65,7524.35,35975006.0,1453.85
2014-10-17,7558.75,7638.35,7472.7,7568.8,36707291.0,1484.95
2014-10-20,7699.85,7752.4,7653.6,7725.75,32224156.0,1111.29
2014-10-22,7844.95,7998.45,7844.1,7991.1,27762347.0,1316.87
2014-10-23,8024.25,8030.9,7988.45,8000.9,9836117.0,192.6
2014-10-27,8035.5,8036.4,7916.8,7939.6,24680822.0,832.14
2014-10-28,7949.85,7982.15,7929.4,7972.85,21974647.0,893.54
2014-10-29,8046.2,8115.55,8033.95,8103.7,28344229.0,1108.87
2014-10-30,8091.0,8162.95,8059.1,8128.9,39576328.0,1890.48
2014-10-31,8156.2,8264.85,8121.8,8246.9,33082331.0,1556.93
2014-11-03,8193.7,8201.95,8124.45,8172.85,34377658.0,1197.43
2014-11-05,8190.9,8220.05,8161.1,8183.95,31314183.0,1438.19
2014-11-07,8169.35,8207.95,8111.4,8118.4,52101039.0,4435.1
2014-11-10,8128.45,8179.9,8057.65,8106.3,50441528.0,1517.38
2014-11-11,8133.8,8186.05,8126.55,8172.8,45792751.0,1569.01
2014-11-12,8200.1,8315.7,8200.0,8285.25,73900398.0,1752.7
2014-11-13,8320.5,8337.3,8221.8,8251.25,58541168.0,1409.3
2014-11-14,8272.95,8328.25,8267.7,8285.05,36409429.0,1340.79
2014-11-17,8271.05,8414.35,8271.05,8401.2,34122411.0,1341.09
2014-11-18,8426.95,8455.8,8416.05,8441.7,37289811.0,1372.92
2014-11-19,8470.05,8495.45,8334.45,8378.7,38120816.0,1772.07
2014-11-20,8425.9,8430.0,8278.05,8334.2,31497312.0,1340.18
2014-11-21,8359.2,8426.5,8341.0,8378.8,26062406.0,1387.78
2014-11-24,8386.6,8439.1,8364.6,8393.7,32947169.0,1234.35
2014-11-25,8412.85,8420.1,8239.85,8301.85,71601785.0,2451.34
2014-11-26,8287.8,8344.05,8244.25,8333.75,37880425.0,1312.2
2014-11-27,8326.45,8390.3,8312.4,8378.75,46940918.0,1664.41
2014-11-28,8411.65,8564.7,8411.65,8540.25,42630399.0,1693.15
2014-12-01,8579.25,8604.05,8533.0,8556.1,35876899.0,1313.43
2014-12-02,8530.5,8530.5,8447.2,8481.65,35228446.0,1067.91
2014-12-03,8540.75,8604.7,8540.75,8594.9,43114131.0,1620.1
2014-12-04,8647.35,8673.2,8558.35,8587.7,25079395.0,1539.14
2014-12-05,8600.95,8630.7,8574.25,8585.95,18790318.0,1047.21
2014-12-08,8612.05,8617.45,8436.4,8450.35,19721913.0,917.24
2014-12-09,8446.9,8484.2,8326.5,8351.85,29510555.0,1374.18
2014-12-10,8304.65,8414.55,8302.95,8389.55,24782168.0,1219.97
2014-12-11,8372.55,8404.15,8253.25,8318.75,19573063.0,1029.98
2014-12-12,8304.6,8357.9,8269.7,8284.35,28025849.0,1097.38
2014-12-15,8237.15,8302.7,8210.95,8260.75,25008366.0,922.22
2014-12-16,8205.9,8246.65,8085.85,8109.5,31387696.0,1194.46
2014-12-17,8048.95,8112.85,7923.0,7977.55,48723678.0,1473.46
2014-12-18,8075.35,8171.0,8042.45,8156.1,38720056.0,1330.5
2014-12-19,8231.9,8326.7,8148.1,8168.4,34267321.0,1578.09
2014-12-22,8194.7,8302.8,8161.5,8286.7,20389540.0,849.57
2014-12-23,8307.7,8358.0,8219.55,8259.5,21404353.0,853.02
2014-12-24,8273.85,8303.3,8169.3,8184.35,45502917.0,1849.88
2014-12-26,8193.3,8244.65,8139.75,8203.25,16812169.0,554.68
2014-12-29,8231.95,8344.5,8231.95,8323.1,22928257.0,891.76
2014-12-30,8347.2,8352.1,8290.55,8302.35,20062258.0,705.86
2014-12-31,8232.15,8306.4,8211.3,8281.2,34175522.0,1116.76
2015-01-01,8271.25,8326.75,8262.7,8318.8,21449649.0,619.45
2015-01-02,8322.6,8414.3,8322.6,8365.4,32745811.0,936.58
2015-01-05,8366.4,8510.6,8366.4,8467.95,68596722.0,1496.2
2015-01-06,8400.0,8400.0,8228.05,8248.2,60234157.0,1724.68
2015-01-07,8226.75,8282.65,8189.2,8254.7,55180125.0,1462.15
2015-01-08,8330.5,8406.3,8330.5,8397.3,55471881.0,2312.47
2015-01-09,8467.95,8476.75,8320.45,8397.0,37358973.0,1060.23
2015-01-12,8387.05,8422.75,8323.9,8409.55,27612972.0,1029.37
2015-01-13,8415.45,8462.15,8363.95,8398.8,28975113.0,1045.56
2015-01-14,8408.5,8483.0,8381.3,8427.7,29871862.0,1277.19
2015-01-15,8541.0,8655.95,8508.8,8614.7,31370311.0,1619.76
2015-01-16,8604.6,8640.05,8567.15,8623.6,38554511.0,1347.14
2015-01-19,8629.4,8704.6,8624.9,8694.9,23786423.0,1041.05
2015-01-20,8704.9,8769.2,8675.15,8760.9,25287270.0,1221.79
2015-01-21,8783.5,8809.95,8720.2,8779.95,44915038.0,1405.1
2015-01-22,8797.2,8857.05,8784.45,8842.0,33636057.0,1495.06
2015-01-23,8932.75,9001.55,8894.15,8983.1,37828373.0,1815.04
2015-01-27,9026.7,9110.5,9004.45,9099.6,31886427.0,2109.38
2015-01-28,9062.25,9093.45,8995.35,9043.15,46359902.0,1961.76
2015-01-29,9043.0,9062.8,8987.4,9049.7,59777173.0,1888.1
2015-01-30,9085.65,9100.55,8909.75,8930.85,41610496.0,1327.08
2015-02-02,8951.8,9004.75,8904.65,8976.1,31032764.0,1359.05
2015-02-03,9030.9,9058.75,8882.9,8919.7,36546525.0,1824.89
2015-02-04,8946.85,8946.85,8795.9,8812.5,24684303.0,1244.16
2015-02-05,8818.45,8890.75,8725.9,8749.65,28381454.0,1437.4
2015-02-06,8661.85,8669.95,8483.05,8496.3,36369930.0,1660.66
2015-02-09,8408.25,8408.25,8276.25,8294.45,47123923.0,1589.21
2015-02-10,8271.5,8478.7,8263.4,8436.05,62169228.0,1952.45
2015-02-11,8478.65,8532.2,8411.8,8514.15,41710477.0,1457.13
2015-02-12,8585.15,8677.1,8579.05,8654.3,41715585.0,2182.24
2015-02-13,8688.35,8770.7,8632.05,8759.0,36434134.0,1987.43
2015-02-16,8797.95,8880.95,8760.4,8792.55,32198870.0,1725.45
2015-02-18,8783.9,8899.5,8735.5,8884.85,49844680.0,4435.54
2015-02-19,8929.9,8967.4,8809.6,8871.65,46390468.0,2990.6
2015-02-20,8910.5,8927.35,8856.55,8874.65,28477472.0,1345.07
2015-02-23,8907.35,8916.5,8793.25,8804.15,26486494.0,1225.72
2015-02-24,8830.85,8831.15,8727.7,8777.7,32087371.0,1282.21
2015-02-25,8811.2,8838.0,8768.75,8781.3,24354373.0,1235.05
2015-02-26,8791.95,8796.35,8630.8,8640.7,37220248.0,2094.71
2015-02-27,8696.45,8866.85,8690.05,8841.8,30395253.0,4020.56
2015-02-28,8857.6,8978.5,8706.6,8935.35,36652791.0,1179.9
2015-03-02,9000.8,9028.2,8820.35,8919.55,48706383.0,1934.96
2015-03-03,8890.8,8890.8,8792.0,8838.8,32593397.0,1360.25
2015-03-04,8911.05,8952.9,8755.45,8777.85,35951610.0,1786.96
2015-03-05,8807.95,8839.65,8755.35,8825.65,28639618.0,1292.18
2015-03-09,8789.1,8804.55,8706.4,8727.05,26827852.0,1236.86
2015-03-10,8756.9,8841.6,8725.55,8756.4,33012435.0,1275.83
2015-03-11,8763.1,8805.5,8710.2,8761.5,32014558.0,1254.61
2015-03-12,8798.0,8870.05,8790.1,8851.65,24481146.0,1266.68
2015-03-13,8906.65,8906.65,8700.0,8721.75,36880681.0,1586.76
2015-03-16,8732.45,8743.35,8676.0,8697.85,27930759.0,1032.17
2015-03-17,8765.7,8857.95,8736.55,8807.4,52060480.0,1634.16
2015-03-18,8810.25,8812.3,8718.9,8748.75,23632804.0,1135.74
2015-03-19,8813.7,8846.6,8700.3,8719.55,26126195.0,1197.81
2015-03-20,8698.15,8698.3,8572.7,8585.95,28094300.0,1949.1
2015-03-23,8604.3,8656.4,8560.1,8597.8,18626567.0,951.48
2015-03-24,8599.65,8604.65,8463.35,8480.8,24213521.0,1213.06
2015-03-25,8511.7,8548.2,8485.05,8515.65,25823774.0,1368.79
2015-03-26,8451.7,8493.35,8364.0,8385.35,37383375.0,2081.8
2015-03-27,8415.1,8453.85,8312.4,8435.0,26156080.0,1207.16
2015-03-30,8487.4,8584.55,8456.4,8574.45,32219096.0,1060.72
2015-03-31,8605.8,8703.7,8573.85,8621.75,41827698.0,1450.47
2015-04-01,8622.1,8723.4,8598.55,8710.75,33570407.0,1315.42
2015-04-06,8749.5,8810.45,8706.95,8792.0,27005213.0,1297.45
2015-04-07,8813.65,8823.05,8715.0,8794.5,27130942.0,1068.35
2015-04-08,8843.45,8876.35,8823.65,8838.75,30006763.0,1373.13
2015-04-09,8867.45,8873.0,8781.7,8848.15,36899799.0,1328.78
2015-04-10,8852.25,8893.4,8832.0,8879.0,22787825.0,966.21
2015-04-13,8885.6,8888.15,8801.1,8817.85,27719563.0,1083.6
2015-04-15,8803.95,8803.95,8660.3,8682.0,33589960.0,1447.25
2015-04-16,8704.1,8730.15,8584.95,8666.4,25892974.0,1472.17
2015-04-17,8654.1,8658.7,8547.35,8558.2,22038556.0,1221.87
2015-04-20,8587.9,8589.5,8344.6,8398.6,28355076.0,1746.78
2015-04-22,8316.2,8317.7,8133.65,8280.3,27864258.0,1490.59
2015-04-23,8337.65,8360.05,8194.9,8228.8,28867131.0,1408.15
2015-04-24,8242.5,8250.3,8132.9,8164.45,29516929.0,1827.55
2015-04-27,8193.0,8205.55,8016.6,8118.65,35648162.0,2326.47
2015-04-28,8133.35,8334.7,8117.5,8315.4,34357640.0,1775.59
2015-04-29,8335.3,8341.4,8254.0,8278.5,28440444.0,1279.4
2015-04-30,8264.45,8265.4,8171.8,8188.2,49122244.0,2365.65
2015-05-04,8260.4,8350.3,8244.0,8330.2,40244385.0,1720.66
2015-05-05,8350.05,8381.75,8295.4,8327.2,24057655.0,1178.15
2015-05-06,8304.9,8314.6,8064.9,8089.85,34499811.0,1744.47
2015-05-07,8065.45,8102.75,7917.75,7986.25,40707212.0,1801.96
2015-05-08,8060.5,8212.25,8058.1,8199.25,27809525.0,1513.9
2015-05-11,8273.1,8439.05,8273.1,8427.55,41768288.0,1676.71
2015-05-12,8422.7,8422.7,8256.05,8277.5,61323141.0,2047.76
2015-05-13,8348.95,8448.6,8269.2,8413.4,55575933.0,2193.76
2015-05-14,8404.45,8495.65,8307.2,8485.5,35435926.0,1549.48
2015-05-15,8508.0,8570.8,8498.5,8539.55,29914270.0,1282.66
2015-05-18,8537.75,8614.05,8494.65,8600.05,26501022.0,1406.01
2015-05-19,8579.25,8637.5,8513.95,8531.3,26001796.0,1432.23
2015-05-20,8554.05,8582.4,8465.85,8484.8,27544591.0,1829.22
2015-05-21,8498.15,8554.65,8462.7,8549.6,29246472.0,1840.92
2015-05-22,8560.25,8589.0,8531.15,8581.65,22421526.0,1223.48
2015-05-25,8557.7,8622.9,8533.0,8565.1,17042424.0,1157.71
2015-05-26,8575.0,8578.9,8520.0,8548.15,21523103.0,1542.86
2015-05-27,8410.7,8447.45,8347.15,8369.9,34298711.0,2053.64
2015-05-28,8392.8,8427.4,8329.05,8379.3,36447123.0,2399.15
2015-05-29,8398.6,8556.15,8351.2,8536.75,44463665.0,5634.41
2015-06-01,8527.0,8548.8,8465.6,8509.35,22243573.0,1324.23
2015-06-02,8515.35,8521.25,8308.0,8325.05,27439454.0,1496.88
2015-06-03,8314.8,8321.75,8108.6,8191.6,33223403.0,1458.97
2015-06-04,8193.05,8195.9,8064.4,8130.45,26795771.0,1659.86
2015-06-05,8089.55,8160.15,8046.9,8092.3,28505738.0,1307.18
2015-06-08,8085.5,8085.5,7988.75,8006.15,22993978.0,1147.54
2015-06-09,7968.05,8014.65,7934.6,7953.65,28112385.0,1609.52
2015-06-10,7963.35,8120.6,7948.4,8104.05,27782707.0,1456.65
2015-06-11,8137.6,8137.6,7892.5,7909.0,35939982.0,1443.1
2015-06-12,7889.7,7925.25,7843.45,7905.25,25924119.0,1238.84
2015-06-15,7939.95,8026.65,7919.4,7996.2,21460602.0,1077.06
2015-06-16,8015.55,8116.0,7947.5,8090.85,20334544.0,1122.07
2015-06-17,8130.15,8204.7,8066.65,8160.95,25337996.0,1548.18
2015-06-18,8175.65,8269.2,8157.7,8258.65,27663941.0,1329.99
2015-06-19,8277.75,8356.5,8253.35,8305.35,28037704.0,2003.98
2015-06-22,8337.8,8412.95,8337.8,8400.7,20192078.0,1128.32
2015-06-23,8414.45,8444.25,8375.65,8405.8,24742577.0,1123.53
2015-06-24,8429.15,8429.15,8301.9,8326.95,27384866.0,1321.26
2015-06-25,8304.8,8420.95,8295.55,8395.95,39800224.0,1914.86
2015-06-26,8397.9,8459.1,8359.9,8447.2,26233471.0,1120.54
2015-06-29,8285.75,8340.85,8220.55,8325.05,27829114.0,1329.09
2015-06-30,8328.45,8391.7,8301.15,8383.25,30579544.0,1438.78
2015-07-01,8401.3,8519.45,8375.15,8482.45,31128933.0,1433.54
2015-07-02,8508.8,8582.15,8481.7,8528.6,30541920.0,1508.79
2015-07-03,8552.9,8586.0,8475.25,8493.5,19497647.0,1358.04
2015-07-06,8380.05,8536.2,8375.55,8517.95,21478330.0,1182.13
2015-07-07,8540.55,8566.65,8457.35,8488.9,23959319.0,1165.44
2015-07-08,8415.5,8415.5,8265.7,8287.3,34755205.0,1634.22
2015-07-09,8276.65,8313.95,8240.9,8248.55,20993423.0,1060.15
2015-07-10,8273.25,8301.8,8214.7,8234.1,26409036.0,1430.83
2015-07-13,8292.75,8377.7,8233.95,8370.75,24482428.0,1259.33
2015-07-14,8393.5,8393.5,8268.15,8305.7,36337975.0,1293.5
2015-07-15,8321.75,8415.85,8320.35,8403.2,40201691.0,1557.69
2015-07-16,8410.15,8446.25,8406.75,8434.55,21275653.0,999.87
2015-07-17,8461.05,8496.8,8407.65,8473.9,24268475.0,1030.45
2015-07-20,8509.1,8512.1,8461.9,8476.35,29050065.0,926.91
2015-07-21,8484.3,8516.45,8420.15,8440.45,37138177.0,1049.64
2015-07-22,8431.2,8562.3,8406.85,8538.8,27259666.0,1279.76
2015-07-23,8561.15,8610.15,8522.85,8581.35,36618325.0,1765.37
2015-07-24,8567.95,8576.8,8457.6,8472.05,25188827.0,1211.16
2015-07-27,8433.0,8433.0,8294.2,8305.65,31993468.0,1595.56
2015-07-28,8316.75,8329.6,8236.8,8259.5,37535044.0,1753.01
2015-07-29,8307.45,8381.9,8286.3,8368.9,35853150.0,1628.71
2015-07-30,8434.6,8476.7,8370.95,8387.5,40353701.0,1626.87
2015-07-31,8433.1,8566.2,8425.2,8544.85,37125313.0,1534.42
2015-08-03,8572.0,8647.05,8541.8,8609.65,28145857.0,1709.04
2015-08-04,8655.1,8720.3,8576.5,8703.6,43815845.0,2287.62
2015-08-05,8727.25,8840.35,8719.0,8795.45,33627270.0,1844.2
2015-08-06,8799.85,8813.15,8727.6,8796.95,30064525.0,1423.28
2015-08-07,8789.1,8862.4,8772.95,8803.0,37244878.0,1745.21
2015-08-10,8762.55,8837.35,8712.5,8745.6,32909769.0,1439.37
2015-08-11,8765.3,8765.3,8574.95,8619.25,41606145.0,1801.85
2015-08-12,8576.85,8576.85,8391.55,8407.15,64786288.0,1680.72
2015-08-13,8446.7,8519.15,8413.3,8441.55,47712098.0,1478.05
2015-08-14,8495.45,8650.9,8466.35,8642.1,30570184.0,1260.92
2015-08-17,8654.85,8683.25,8538.55,8615.45,38193767.0,1230.8
2015-08-18,8639.6,8684.5,8605.0,8662.55,60274084.0,1429.02
2015-08-19,8657.25,8727.9,8603.3,8703.3,42041077.0,1343.8
2015-08-20,8660.6,8695.45,8533.25,8553.55,36851611.0,1381.89
2015-08-21,8482.55,8482.55,8310.95,8381.7,36140041.0,1682.33
2015-08-24,8080.9,8083.2,7710.15,7773.45,58221887.0,2467.57
2015-08-25,7836.65,7956.45,7597.35,7920.35,64724457.0,2458.06
2015-08-26,7888.2,7996.0,7784.4,7882.1,49616085.0,2064.91
2015-08-27,8015.8,8022.1,7898.95,7952.35,57393544.0,2523.69
2015-08-28,8051.4,8069.2,7971.35,8023.3,35131845.0,1569.68
2015-08-31,8005.35,8033.0,7930.7,7948.55,32442864.0,1602.12
2015-09-01,7877.5,7937.1,7678.2,7745.4,51045383.0,1895.85
2015-09-02,7780.45,7795.55,7622.65,7638.7,35708969.0,1574.46
2015-09-03,7698.35,7787.65,7676.3,7738.6,30091941.0,1277.07
2015-09-04,7710.6,7712.1,7503.0,7559.45,41382909.0,1380.67
2015-09-07,7592.55,7617.65,7449.45,7464.3,35135964.0,1099.8
2015-09-08,7491.5,7626.9,7413.2,7589.0,46892570.0,1498.04
2015-09-09,7698.45,7855.3,7693.2,7814.85,43420978.0,1603.57
2015-09-10,7717.85,7914.95,7616.7,7875.85,38035549.0,1410.6
2015-09-11,7932.35,7968.1,7832.15,7857.45,37325279.0,1263.82
2015-09-14,7902.1,7915.7,7817.45,7890.75,22580761.0,852.14
2015-09-15,7889.0,7893.6,7753.0,7766.2,25877655.0,1388.61
2015-09-16,7820.25,7835.45,7764.55,7799.1,28410585.0,1448.42
2015-09-18,7814.4,7939.75,7809.6,7842.55,42192996.0,2121.57
2015-09-21,7772.45,7868.5,7772.45,7848.75,30578891.0,1442.44
2015-09-22,7892.3,7901.95,7681.75,7709.85,69676377.0,2352.64
2015-09-23,7620.5,7743.8,7611.5,7705.55,51018069.0,2092.18
2015-09-24,7710.9,7778.65,7689.35,7721.25,54437711.0,2412.32
2015-09-28,7749.55,7749.55,7569.8,7584.25,38636639.0,1537.17
2015-09-29,7491.95,7761.15,7475.1,7648.2,45815140.0,2310.81
2015-09-30,7691.6,7772.1,7672.45,7759.6,41894368.0,2083.58
2015-10-01,7816.75,7816.75,7699.75,7731.55,39109030.0,1820.72
2015-10-05,7787.15,7911.15,7784.9,7890.45,50324071.0,2502.02
2015-10-06,7957.65,7965.0,7908.9,7947.65,48166978.0,2136.43
2015-10-07,7949.05,8081.55,7923.55,8064.05,50681139.0,1934.96
2015-10-08,8098.0,8098.0,8007.0,8021.75,37920206.0,1931.69
2015-10-09,8074.0,8108.8,8013.85,8051.2,32405633.0,1529.62
2015-10-12,8070.05,8120.9,8043.0,8062.6,35754190.0,1483.26
2015-10-13,8059.9,8093.35,8027.3,8078.2,31603215.0,1412.64
2015-10-14,8052.2,8065.0,8000.25,8010.55,27747009.0,1200.89
2015-10-15,8049.65,8200.25,8049.65,8193.4,40262510.0,1854.98
2015-10-16,8245.8,8280.45,8206.1,8266.65,37147728.0,1719.71
2015-10-19,8269.0,8269.0,8205.0,8245.55,22257886.0,1131.22
2015-10-20,8260.0,8338.0,8228.15,8265.4,41737570.0,1948.45
2015-10-21,8262.05,8303.6,8209.25,8285.15,30032180.0,1534.19
2015-10-23,8337.5,8369.9,8222.85,8228.3,28976536.0,1360.69
2015-10-26,8265.85,8294.9,8222.5,8232.25,24444435.0,1200.36
2015-10-27,8218.4,8280.3,8215.95,8272.35,33037014.0,1806.82
2015-10-28,8266.45,8281.35,8184.35,8206.15,47149642.0,2149.88
2015-10-29,8220.35,8240.0,8179.1,8195.9,51930437.0,2705.78
2015-10-30,8188.25,8192.1,8078.4,8091.95,38984057.0,1673.75
2015-11-02,8132.6,8164.5,8066.8,8097.1,39793227.0,1562.1
2015-11-03,8140.9,8141.65,8074.5,8102.9,41233173.0,1318.45
2015-11-04,8160.5,8269.5,8160.5,8235.75,45849962.0,1650.56
2015-11-05,8224.05,8261.55,8180.9,8194.15,70765891.0,1671.04
2015-11-06,8173.95,8215.55,8087.55,8144.45,49153059.0,1922.5
2015-11-09,7921.75,8265.25,7921.75,8246.2,59004596.0,2382.82
2015-11-10,8230.55,8305.0,8217.95,8257.7,36670424.0,1744.16
2015-11-11,8299.5,8330.2,8290.25,8303.95,5629613.0,201.32
2015-11-13,8263.8,8278.0,8164.85,8178.3,40270413.0,1805.71
2015-11-16,8155.6,8236.55,8110.05,8190.35,29977007.0,1512.71
2015-11-17,8221.3,8287.55,8199.5,8252.1,36171120.0,1474.43
2015-11-18,8253.95,8289.05,8172.85,8181.0,28066566.0,1386.64
2015-11-19,8252.25,8315.3,8233.7,8295.05,29113545.0,1641.04
2015-11-20,8308.05,8392.2,8287.65,8339.4,28958499.0,1768.85
2015-11-23,8335.1,8410.55,8329.65,8395.35,31334056.0,1668.64
2015-11-24,8368.9,8396.75,8323.25,8332.9,31854630.0,1854.42
2015-11-26,8360.8,8460.85,8339.95,8444.6,53805762.0,2803.08
2015-11-27,8493.5,8530.15,8436.75,8443.65,41513391.0,2002.06
2015-11-30,8468.4,8563.65,8443.95,8481.85,166567419.0,7704.59
2015-12-01,8527.2,8527.2,8403.0,8419.0,37302119.0,1855.38
2015-12-02,8429.8,8437.45,8387.9,8416.4,41159693.0,1908.41
2015-12-03,8388.95,8400.45,8323.95,8334.65,36135954.0,1473.34
2015-12-04,8286.1,8309.35,8228.85,8240.7,40924540.0,1524.07
2015-12-07,8276.6,8288.75,8197.8,8221.5,26231731.0,1207.96
2015-12-08,8191.95,8271.5,8181.55,8210.35,27950224.0,1205.92
2015-12-09,8199.25,8212.8,8059.95,8067.9,28443525.0,1378.3
2015-12-10,8123.8,8123.8,8006.55,8085.0,33505053.0,1360.48
2015-12-11,8106.0,8113.8,7892.95,7943.25,31347884.0,1252.25
2015-12-14,7858.75,7988.95,7797.65,7964.05,33541768.0,1456.52
2015-12-15,7991.0,8089.8,7930.55,8082.35,25079878.0,1183.06
2015-12-16,8059.8,8098.05,7997.45,8035.6,31343903.0,1538.1
2015-12-17,8080.05,8165.3,7999.4,8149.0,23737217.0,1329.2
2015-12-18,8123.0,8140.65,8067.65,8079.2,32032059.0,1557.75
2015-12-21,8092.65,8162.55,8092.65,8154.9,15183974.0,822.32
2015-12-22,8159.7,8164.55,8091.9,8099.65,15327884.0,775.68
2015-12-23,8136.15,8148.4,8104.9,8111.0,15413335.0,705.01
2015-12-24,8134.1,8156.8,8113.95,8136.6,15165636.0,611.87
2015-12-28,8157.6,8234.85,8156.8,8228.4,19381477.0,1005.19
2015-12-29,8232.75,8285.15,8232.75,8268.8,23289954.0,983.39
2015-12-30,8276.8,8284.6,8235.9,8240.2,16053915.0,834.99
2015-12-31,8246.65,8266.4,8220.1,8254.75,24272526.0,1280.57
2016-01-01,8260.55,8342.65,8250.5,8328.3,12304801.0,678.96
2016-01-04,8306.3,8340.35,8131.1,8142.85,34109502.0,1243.56
2016-01-05,8181.9,8205.85,8110.6,8124.35,25710393.0,1171.14
2016-01-06,8118.35,8133.0,8009.0,8025.4,25389924.0,1185.39
2016-01-07,7943.15,7946.2,7693.75,7725.15,33361285.0,1635.04
2016-01-08,7759.7,7827.05,7704.15,7744.25,26891263.0,1418.1
2016-01-11,7668.0,7805.75,7616.25,7751.65,28347560.0,1286.22
2016-01-12,7788.0,7800.05,7682.9,7721.05,22847961.0,1007.22
2016-01-13,7784.1,7832.25,7653.3,7795.5,36814782.0,1415.96
2016-01-14,7688.45,7736.45,7582.85,7684.65,28523275.0,1171.74
2016-01-15,7701.75,7715.2,7527.5,7544.2,25616593.0,1174.08
2016-01-18,7531.9,7555.9,7372.8,7431.45,32828220.0,1128.9
2016-01-19,7461.45,7564.4,7400.35,7526.0,33980967.0,1234.84
2016-01-20,7453.8,7453.8,7340.3,7401.55,35152066.0,1360.17
2016-01-21,7430.8,7455.75,7231.15,7259.45,42008335.0,1747.66
2016-01-22,7345.4,7555.7,7331.15,7544.0,27366307.0,1360.67
2016-01-25,7611.2,7633.1,7477.25,7487.3,21796870.0,1062.92
2016-01-27,7540.35,7559.5,7474.65,7491.3,27934738.0,1273.52
2016-01-28,7481.7,7523.7,7442.85,7458.0,38882783.0,1852.39
2016-01-29,7411.35,7625.25,7411.35,7605.05,36091951.0,2062.46
2016-02-01,7629.25,7631.8,7549.25,7569.9,29179584.0,1590.06
2016-02-02,7595.4,7614.85,7445.25,7470.4,27538960.0,1331.13
2016-02-03,7403.15,7448.85,7322.55,7343.3,27609823.0,1265.62
2016-02-04,7411.25,7457.7,7315.6,7377.55,28379233.0,1300.33
2016-02-05,7413.9,7521.4,7375.9,7495.95,26436820.0,1819.73
2016-02-08,7513.45,7557.65,7406.4,7423.2,22899020.0,1095.95
2016-02-09,7351.5,7393.3,7272.2,7295.75,44756190.0,1628.34
2016-02-10,7277.4,7277.4,7163.2,7202.5,55244106.0,1828.77
2016-02-11,7218.45,7219.65,6908.0,6949.45,56477677.0,1963.42
2016-02-12,7003.1,7136.85,6859.4,7074.5,62449899.0,2240.34
2016-02-15,7127.55,7403.65,7127.55,7391.15,42220562.0,1742.49
2016-02-16,7435.75,7446.25,7238.4,7248.7,32743193.0,1409.95
2016-02-17,7254.95,7338.25,7147.3,7320.9,42608668.0,1695.08
2016-02-18,7398.45,7438.0,7266.6,7373.4,37225339.0,1637.16
2016-02-19,7346.75,7464.0,7316.7,7441.5,25971143.0,1226.2
2016-02-22,7447.95,7499.0,7433.6,7464.8,27681559.0,1328.62
2016-02-23,7500.95,7500.95,7337.1,7351.6,35393559.0,1382.56
2016-02-24,7318.95,7328.85,7241.95,7261.15,29472159.0,1080.95
2016-02-25,7286.1,7291.8,7159.35,7175.75,41014852.0,1640.74
2016-02-26,7248.8,7271.4,7124.75,7164.85,28752296.0,1279.52
2016-02-29,7174.5,7204.9,6983.75,7092.3,44147390.0,2211.75
2016-03-01,7096.95,7403.9,7096.95,7396.05,43536165.0,2129.04
2016-03-02,7494.8,7547.4,7416.85,7435.15,40674613.0,2255.22
2016-03-03,7510.55,7587.55,7485.4,7580.3,35082075.0,1635.06
2016-03-04,7604.05,7616.2,7551.2,7591.75,25364508.0,1164.68
2016-03-08,7614.45,7670.4,7552.75,7596.65,31425040.0,1542.97
2016-03-09,7556.3,7704.6,7540.25,7689.8,37825822.0,1421.18
2016-03-10,7719.05,7748.55,7653.1,7688.3,32003310.0,1397.93
2016-03-11,7680.45,7751.15,7668.5,7723.55,30193330.0,1269.36
2016-03-14,7791.7,7831.55,7758.45,7777.15,30834262.0,1380.24
2016-03-15,7790.45,7803.3,7703.2,7711.1,27239767.0,1458.48
2016-03-16,7696.7,7702.35,7596.3,7671.7,21817643.0,1135.43
2016-03-17,7742.5,7770.9,7639.15,7662.6,22267650.0,1224.26
2016-03-18,7681.6,7774.45,7663.4,7767.1,26497312.0,1435.81
2016-03-21,7785.35,7876.5,7767.4,7867.6,48538158.0,1390.52
2016-03-22,7882.6,7964.5,7854.75,7947.15,42730140.0,1747.87
2016-03-23,7964.6,8004.05,7932.3,7990.75,31097940.0,1307.94
2016-03-28,8010.55,8010.55,7846.45,7876.7,33034842.0,1420.76
2016-03-29,7880.95,8011.6,7876.9,7955.0,35930267.0,1412.93
2016-03-30,8031.7,8096.85,8014.25,8084.0,33585084.0,1759.66
2016-03-31,8086.4,8125.5,8037.7,8087.6,46851206.0,2712.18
2016-04-01,8073.65,8073.65,8002.6,8030.05,32576336.0,1672.95
2016-04-04,8093.1,8137.85,8069.25,8124.55,25177401.0,1212.2
2016-04-05,8092.35,8095.7,7868.0,7883.1,27852607.0,1343.3
2016-04-06,7902.35,7954.6,7891.65,7919.95,30942679.0,1345.86
